dst,src,messages_sent,messages_received,messages_total,contribution_index,sentiment_avg,emotionality_avg,complexity_avg,start_time_,end_time_
felix_perito,felix_perito,1,1,2,0.0,0.9665957093238831,0.41653135418891907,7.028881072998047,2021-11-28 00:00:00,2021-11-29 00:00:00
grecofilms3,grecofilms3,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
iamr3dp1ll,iamr3dp1ll,1,1,2,0.0,0.11302608251571655,0.1868327111005783,7.824839115142822,2021-11-28 00:00:00,2021-11-29 00:00:00
ismailhakki6006,ismailhakki6006,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
jasonc5783,jasonc5783,1,1,2,0.0,0.33586910367012024,0.16719700396060944,5.566916465759277,2021-11-28 00:00:00,2021-11-29 00:00:00
seuncoker_,seuncoker_,1,1,2,0.0,0.12318668514490128,0.19489642977714539,5.594220161437988,2021-11-28 00:00:00,2021-11-29 00:00:00
treacy_terry,treacy_terry,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-11-28 00:00:00,2021-11-29 00:00:00
ayhan87109691,ayhan87109691,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
btc_i_hodl,btc_i_hodl,7,7,14,0.0,0.20303578955437324,0.2723796878542219,6.2651809964861185,2021-11-28 00:00:00,2021-11-29 00:00:00
cruelmegan,cruelmegan,1,1,2,0.0,0.0060932207852602005,0.34418708086013794,4.1691203117370605,2021-11-28 00:00:00,2021-11-29 00:00:00
crypto_mocho_,crypto_mocho_,2,2,4,0.0,0.6935717016458511,0.1791011318564415,6.1915717124938965,2021-11-28 00:00:00,2021-11-29 00:00:00
forexmkts,forexmkts,1,1,2,0.0,0.47740501165390015,0.24294818937778473,6.8636345863342285,2021-11-28 00:00:00,2021-11-29 00:00:00
johngregoryjr,johngregoryjr,1,1,2,0.0,0.4620073139667511,0.11032003909349442,4.171667098999023,2021-11-28 00:00:00,2021-11-29 00:00:00
juanjolucas10,juanjolucas10,1,1,2,0.0,0.78071528673172,0.2193450629711151,5.61961030960083,2021-11-28 00:00:00,2021-11-29 00:00:00
miguelpossada,miguelpossada,1,1,2,0.0,0.12318668514490128,0.19489642977714539,5.594220161437988,2021-11-28 00:00:00,2021-11-29 00:00:00
panda_crunch,panda_crunch,1,1,2,0.0,0.0031683319248259068,0.3161735534667969,4.295331001281738,2021-11-28 00:00:00,2021-11-29 00:00:00
rebeelbit,rebeelbit,1,1,2,0.0,0.12318668514490128,0.19489642977714539,5.594220161437988,2021-11-28 00:00:00,2021-11-29 00:00:00
kuhakuichijou,valontoken,0,1,1,-1.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
makinufit,makinufit,1,1,2,0.0,0.607792317867279,0.09972959011793137,4.490945816040039,2021-11-28 00:00:00,2021-11-29 00:00:00
mbmezike,mbmezike,1,1,2,0.0,0.018457289785146713,0.3735014498233795,5.801965236663818,2021-11-28 00:00:00,2021-11-29 00:00:00
meydi68,meydi68,1,1,2,0.0,0.9595438838005066,0.24872180819511414,5.134328842163086,2021-11-28 00:00:00,2021-11-29 00:00:00
olanrewaju_ade0,olanrewaju_ade0,1,1,2,0.0,0.9595438838005066,0.24872180819511414,5.134328842163086,2021-11-28 00:00:00,2021-11-29 00:00:00
rdvan71197323,rdvan71197323,1,1,2,0.0,0.9438632726669312,0.28159400820732117,10.838724136352539,2021-11-28 00:00:00,2021-11-29 00:00:00
sambit_beta,sambit_beta,1,1,2,0.0,0.19351358711719513,0.16473837196826935,6.801121711730957,2021-11-28 00:00:00,2021-11-29 00:00:00
abc61341893,abc61341893,1,1,2,0.0,0.4620073139667511,0.11032003909349442,4.171667098999023,2021-11-28 00:00:00,2021-11-29 00:00:00
ale91sk8,ale91sk8,1,1,2,0.0,0.9944314956665039,0.5008450746536255,8.377511024475098,2021-11-28 00:00:00,2021-11-29 00:00:00
bolamalek,bolamalek,1,1,2,0.0,0.871612548828125,0.2763370871543884,5.246033668518066,2021-11-28 00:00:00,2021-11-29 00:00:00
crypto___sniper,crypto___sniper,1,1,2,0.0,0.4195966422557831,0.21352316439151764,5.339570999145508,2021-11-28 00:00:00,2021-11-29 00:00:00
diegosanalves,diegosanalves,1,1,2,0.0,0.7951015830039978,0.14710509777069092,5.717102527618408,2021-11-28 00:00:00,2021-11-29 00:00:00
saser0101,rubeen05,1,0,1,1.0,0.005721507128328085,0.3246644139289856,8.561298370361328,2021-11-28 00:00:00,2021-11-29 00:00:00
ahmetkoyuncu018,ahmetkoyuncu018,1,1,2,0.0,0.8030282258987427,0.32106468081474304,12.108064651489258,2021-11-28 00:00:00,2021-11-29 00:00:00
aouariz,aouariz,1,1,2,0.0,0.60279381275177,0.14755572378635406,5.354461669921875,2021-11-28 00:00:00,2021-11-29 00:00:00
deekapee1,deekapee1,1,1,2,0.0,0.7349603772163391,0.1462608426809311,7.454544544219971,2021-11-28 00:00:00,2021-11-29 00:00:00
leo32029,leo32029,1,1,2,0.0,0.7951015830039978,0.14710509777069092,5.717102527618408,2021-11-28 00:00:00,2021-11-29 00:00:00
mehmetmdna,mehmetmdna,1,1,2,0.0,0.5769389271736145,0.1731927990913391,9.35239028930664,2021-11-28 00:00:00,2021-11-29 00:00:00
mfcelani,mfcelani,1,1,2,0.0,0.4976300895214081,0.1633167415857315,8.035518646240234,2021-11-28 00:00:00,2021-11-29 00:00:00
blockwareteam,mit2konstantine,1,0,1,1.0,0.6428793668746948,0.23760941624641418,6.322195529937744,2021-11-28 00:00:00,2021-11-29 00:00:00
nifo400,nifo400,1,1,2,0.0,0.5074626803398132,0.014925372786819935,11.507938385009766,2021-11-28 00:00:00,2021-11-29 00:00:00
sans_yok_kripto,sans_yok_kripto,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
cryptopresis,texasholtom,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-11-28 00:00:00,2021-11-29 00:00:00
viktar0711,viktar0711,1,1,2,0.0,0.9595438838005066,0.24872180819511414,5.134328842163086,2021-11-28 00:00:00,2021-11-29 00:00:00
amateurpi,amateurpi,1,1,2,0.0,0.16340894997119904,0.24000053107738495,8.344929695129395,2021-11-28 00:00:00,2021-11-29 00:00:00
arifboyraz10,arifboyraz10,37,37,74,0.0,0.4978948485206913,0.1486032887085064,7.725651045103331,2021-11-28 00:00:00,2021-11-29 00:00:00
onursubrk,onursubrk,1,1,2,0.0,0.9067408442497253,0.16817693412303925,9.338767051696777,2021-11-28 00:00:00,2021-11-29 00:00:00
ri4man8,ri4man8,1,1,2,0.0,0.9595438838005066,0.24872180819511414,5.134328842163086,2021-11-28 00:00:00,2021-11-29 00:00:00
rtbitch4amou,rtbitch4amou,1,1,2,0.0,0.01135572511702776,0.22860866785049438,5.191460609436035,2021-11-28 00:00:00,2021-11-29 00:00:00
agussulaeman_15,agussulaeman_15,1,1,2,0.0,0.9636173248291016,0.2675071656703949,6.222280502319336,2021-11-28 00:00:00,2021-11-29 00:00:00
btc_aya,miewithane,0,1,1,-1.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
sovereignty_btc,sovereignty_btc,1,1,2,0.0,0.9945357441902161,0.27799826860427856,5.461789608001709,2021-11-28 00:00:00,2021-11-29 00:00:00
fasial61069222,fasial61069222,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
georgehellborn2,georgehellborn2,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
kladpah,kladpah,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-11-28 00:00:00,2021-11-29 00:00:00
sting55555,sting55555,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
cavit202022,cavit202022,1,1,2,0.0,0.1071392297744751,0.3109060525894165,6.086246967315674,2021-11-28 00:00:00,2021-11-29 00:00:00
crisbedev,crisbedev,1,1,2,0.0,0.7134581804275513,0.20407074689865112,8.225837707519531,2021-11-28 00:00:00,2021-11-29 00:00:00
wortmonger,wortmonger,1,1,2,0.0,0.011085156351327896,0.307082861661911,7.44419527053833,2021-11-28 00:00:00,2021-11-29 00:00:00
enol41889920,enol41889920,1,1,2,0.0,0.7049623727798462,0.17065200209617615,10.053740501403809,2021-11-28 00:00:00,2021-11-29 00:00:00
expandbook,expandbook,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
olathecbd,olathecbd,1,1,2,0.0,0.5685253739356995,0.0938815325498581,6.477375030517578,2021-11-28 00:00:00,2021-11-29 00:00:00
ahmetkk023,ahmetkk023,1,1,2,0.0,0.6769511103630066,0.1661108285188675,9.466715812683105,2021-11-28 00:00:00,2021-11-29 00:00:00
almudenka,alanra__,1,0,1,1.0,0.03014003485441208,0.2582588493824005,8.368681907653809,2021-11-28 00:00:00,2021-11-29 00:00:00
bademici_,bademici_,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
everyieldml,everyieldml,1,1,2,0.0,0.4976300895214081,0.1633167415857315,8.035518646240234,2021-11-28 00:00:00,2021-11-29 00:00:00
paspteam,paspteam,1,1,2,0.0,0.09874225407838821,0.3754849433898926,5.951415538787842,2021-11-28 00:00:00,2021-11-29 00:00:00
basicaayz,basicaayz,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
bltleyend,bltleyend,1,1,2,0.0,0.11302608251571655,0.1868327111005783,7.824839115142822,2021-11-28 00:00:00,2021-11-29 00:00:00
ferhatakyrek06,ferhatakyrek06,1,1,2,0.0,0.9604038000106812,0.3815583884716034,10.802536010742188,2021-11-28 00:00:00,2021-11-29 00:00:00
vindikador,fnietom,0,1,1,-1.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
hokakuratrace,hokakuratrace,1,1,2,0.0,0.6278878450393677,0.18529994785785675,3.111724615097046,2021-11-28 00:00:00,2021-11-29 00:00:00
muberattul,muberattul,1,1,2,0.0,0.9596176147460938,0.2886897325515747,4.25111722946167,2021-11-28 00:00:00,2021-11-29 00:00:00
thanhxuntrng6,thanhxuntrng6,1,1,2,0.0,0.913897693157196,0.24577496945858002,6.674126148223877,2021-11-28 00:00:00,2021-11-29 00:00:00
jc582285,jc582285,1,1,2,0.0,0.12318668514490128,0.19489642977714539,5.594220161437988,2021-11-28 00:00:00,2021-11-29 00:00:00
qhtk8w09pphwpfg,qhtk8w09pphwpfg,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
senolaktas33,senolaktas33,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
snctahir,snctahir,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
asaasa52610345,asaasa52610345,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
badservice0,badservice0,1,1,2,0.0,0.9813736081123352,0.27804890275001526,6.155111789703369,2021-11-28 00:00:00,2021-11-29 00:00:00
bbimboula,bbimboula,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
bluebun10,bluebun10,1,1,2,0.0,0.27381131052970886,0.2071847766637802,5.191488742828369,2021-11-28 00:00:00,2021-11-29 00:00:00
iandick13,dancollins2011,0,1,1,-1.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
fredstreams,fredstreams,1,1,2,0.0,0.2760513424873352,0.2583651542663574,6.067633628845215,2021-11-28 00:00:00,2021-11-29 00:00:00
gsmuslera41,gsmuslera41,2,2,4,0.0,0.6324182450771332,0.18241333961486816,10.824644565582275,2021-11-28 00:00:00,2021-11-29 00:00:00
fernandoulpoor,nascimentoab,1,0,1,1.0,0.030993057414889336,0.1954985111951828,8.15627670288086,2021-11-28 00:00:00,2021-11-29 00:00:00
ceyhan_enez,ceyhan_enez,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
gillv16,gillv16,1,1,2,0.0,0.33192628622055054,0.08876131474971771,6.276175498962402,2021-11-28 00:00:00,2021-11-29 00:00:00
h_vermeylen,h_vermeylen,1,1,2,0.0,0.27534911036491394,0.21836049854755402,7.7142558097839355,2021-11-28 00:00:00,2021-11-29 00:00:00
kervinbarco,kervinbarco,1,1,2,0.0,0.9252503514289856,0.2472565919160843,9.576648712158203,2021-11-28 00:00:00,2021-11-29 00:00:00
moodav47,moodav47,2,2,4,0.0,0.4302435740828514,0.4941607862710953,6.629699945449829,2021-11-28 00:00:00,2021-11-29 00:00:00
traderrtraderr,traderrtraderr,1,1,2,0.0,0.7293675541877747,0.3161605894565582,10.538370132446289,2021-11-28 00:00:00,2021-11-29 00:00:00
ahmet68385327,ahmet68385327,1,1,2,0.0,0.8942025899887085,0.2762320339679718,12.022663116455078,2021-11-28 00:00:00,2021-11-29 00:00:00
binance_goo,binance_goo,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
hikaruyukita,hikaruyukita,1,1,2,0.0,0.9595438838005066,0.24872180819511414,5.134328842163086,2021-11-28 00:00:00,2021-11-29 00:00:00
kobeyacom,kobeyacom,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
realwittgensten,realwittgensten,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
typhun06,typhun06,4,4,8,0.0,0.9307228922843933,0.25618433579802513,8.7879798412323,2021-11-28 00:00:00,2021-11-29 00:00:00
crycurking,crycurking,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
seifmam12414156,seifmam12414156,1,1,2,0.0,0.913897693157196,0.24577496945858002,6.674126148223877,2021-11-28 00:00:00,2021-11-29 00:00:00
tlbhrqj70a30rne,tlbhrqj70a30rne,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
valdovin13marco,valdovin13marco,1,1,2,0.0,0.11610770225524902,0.25514253973960876,5.581272125244141,2021-11-28 00:00:00,2021-11-29 00:00:00
berkaykel3,berkaykel3,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
ccaminitti25,ccaminitti25,1,1,2,0.0,0.9415934681892395,0.20424464344978333,4.459606647491455,2021-11-28 00:00:00,2021-11-29 00:00:00
emt__27022019,emt__27022019,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
f__aj090,f__aj090,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
imaimanurhayati,imaimanurhayati,1,1,2,0.0,0.12315927445888519,0.4147467613220215,5.853824615478516,2021-11-28 00:00:00,2021-11-29 00:00:00
fleeboyjetson1,prettykeli,0,1,1,-1.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
coinexactly,ahmetkk023,1,0,1,1.0,0.6769511103630066,0.1661108285188675,9.466715812683105,2021-11-28 00:00:00,2021-11-29 00:00:00
dexter_775,dexter_775,1,1,2,0.0,0.9252503514289856,0.2472565919160843,9.576648712158203,2021-11-28 00:00:00,2021-11-29 00:00:00
modl_hodi,modl_hodi,1,1,2,0.0,0.4976300895214081,0.1633167415857315,8.035518646240234,2021-11-28 00:00:00,2021-11-29 00:00:00
tekniker30,tekniker30,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
tothelifeboats,1way_xrp,1,0,1,1.0,0.5944386124610901,0.400566965341568,6.999236583709717,2021-11-28 00:00:00,2021-11-29 00:00:00
cryptomagrittes,cryptomagrittes,1,1,2,0.0,0.48060375452041626,0.24801692366600037,5.1640400886535645,2021-11-28 00:00:00,2021-11-29 00:00:00
enochuwa20,ibehsuccess2,1,0,1,1.0,0.004926385823637247,0.31312429904937744,4.9304046630859375,2021-11-28 00:00:00,2021-11-29 00:00:00
leerwind,leerwind,1,1,2,0.0,0.500771701335907,0.1593364179134369,5.653485298156738,2021-11-28 00:00:00,2021-11-29 00:00:00
mit2konstantine,mit2konstantine,1,1,2,0.0,0.6428793668746948,0.23760941624641418,6.322195529937744,2021-11-28 00:00:00,2021-11-29 00:00:00
muneerinho,muneerinho,2,2,4,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
musi60021556,musi60021556,1,1,2,0.0,0.717166543006897,0.15400244295597076,7.252620220184326,2021-11-28 00:00:00,2021-11-29 00:00:00
mydo48694525,mydo48694525,1,1,2,0.0,0.953601062297821,0.2084473967552185,5.672727584838867,2021-11-28 00:00:00,2021-11-29 00:00:00
sampson_btc,sampson_btc,1,1,2,0.0,0.9288254380226135,0.4976240396499634,4.32667875289917,2021-11-28 00:00:00,2021-11-29 00:00:00
000whitegray000,000whitegray000,1,1,2,0.0,0.708095371723175,0.13053037226200104,8.183932304382324,2021-11-28 00:00:00,2021-11-29 00:00:00
jakuborucki,jakuborucki,1,1,2,0.0,0.717166543006897,0.15400244295597076,7.252620220184326,2021-11-28 00:00:00,2021-11-29 00:00:00
blockwareteam,tradesunder,1,0,1,1.0,0.6428793668746948,0.23760941624641418,6.322195529937744,2021-11-28 00:00:00,2021-11-29 00:00:00
altcoinfiyatlar,altcoinfiyatlar,1,1,2,0.0,0.8636048436164856,0.30965083837509155,9.648365020751953,2021-11-28 00:00:00,2021-11-29 00:00:00
demirciefe59,demirciefe59,1,1,2,0.0,0.9604038000106812,0.3815583884716034,10.802536010742188,2021-11-28 00:00:00,2021-11-29 00:00:00
mustafa10774625,mustafa10774625,1,1,2,0.0,0.9580864310264587,0.32921531796455383,10.48920726776123,2021-11-28 00:00:00,2021-11-29 00:00:00
unbankedhq,rj_rymer,1,0,1,1.0,0.9306221604347229,0.2957950234413147,6.9033284187316895,2021-11-28 00:00:00,2021-11-29 00:00:00
dar66281606,dar66281606,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
osmangazi3535,osmangazi3535,1,1,2,0.0,0.5433182716369629,0.04782357066869736,11.042060852050781,2021-11-28 00:00:00,2021-11-29 00:00:00
rollyvicbendal,rollyvicbendal,1,1,2,0.0,0.9168091416358948,0.33397001028060913,4.429515838623047,2021-11-28 00:00:00,2021-11-29 00:00:00
ardafb1223,ardafb1223,2,2,4,0.0,0.5782801806926727,0.11645390838384628,10.095491409301758,2021-11-28 00:00:00,2021-11-29 00:00:00
feras7702,feras7702,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
stoodder,stoodder,1,1,2,0.0,0.9942583441734314,0.2393186390399933,7.1457953453063965,2021-11-28 00:00:00,2021-11-29 00:00:00
vertexdevog,vertexdevog,1,1,2,0.0,0.27381131052970886,0.2071847766637802,5.191488742828369,2021-11-28 00:00:00,2021-11-29 00:00:00
alexandrebiry1,alexandrebiry1,1,1,2,0.0,0.20923008024692535,0.23541463911533356,8.589827537536621,2021-11-28 00:00:00,2021-11-29 00:00:00
hamjenny,hamjenny,1,1,2,0.0,0.003411949845030904,0.3854157030582428,6.240954875946045,2021-11-28 00:00:00,2021-11-29 00:00:00
mitchel31542927,mitchel31542927,1,1,2,0.0,0.7769502401351929,0.17668548226356506,5.32236385345459,2021-11-28 00:00:00,2021-11-29 00:00:00
darkblueeee48,darkblueeee48,1,1,2,0.0,0.5924333930015564,0.22882089018821716,8.844801902770996,2021-11-28 00:00:00,2021-11-29 00:00:00
donn_ender,donn_ender,1,1,2,0.0,0.8581481575965881,0.18487858772277832,6.396636486053467,2021-11-28 00:00:00,2021-11-29 00:00:00
obinnamozie1,obinnamozie1,1,1,2,0.0,0.7333592772483826,0.16887086629867554,8.014842987060547,2021-11-28 00:00:00,2021-11-29 00:00:00
vekialeks,vekialeks,1,1,2,0.0,0.7951015830039978,0.14710509777069092,5.717102527618408,2021-11-28 00:00:00,2021-11-29 00:00:00
_theguard_,_theguard_,1,1,2,0.0,0.9874885678291321,0.26356545090675354,9.78078556060791,2021-11-28 00:00:00,2021-11-29 00:00:00
cherronb,cherronb,2,2,4,0.0,0.4956516623497009,0.17232386022806168,6.050899505615234,2021-11-28 00:00:00,2021-11-29 00:00:00
roguestar86,roguestar86,1,1,2,0.0,0.12318668514490128,0.19489642977714539,5.594220161437988,2021-11-28 00:00:00,2021-11-29 00:00:00
imeland925,imeland925,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
mutlucann12,mutlucann12,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
dr_crypto_ape,sergfynd,1,0,1,1.0,0.3262900114059448,0.09293314814567566,4.81115198135376,2021-11-28 00:00:00,2021-11-29 00:00:00
athserapcim,athserapcim,1,1,2,0.0,0.9263692498207092,0.32770049571990967,8.337331771850586,2021-11-28 00:00:00,2021-11-29 00:00:00
charles42367069,charles42367069,1,1,2,0.0,0.5779837369918823,0.11904013156890869,4.215304374694824,2021-11-28 00:00:00,2021-11-29 00:00:00
hen_town,hen_town,1,1,2,0.0,0.5059376955032349,0.28317099809646606,6.729113578796387,2021-11-28 00:00:00,2021-11-29 00:00:00
m__grdl,m__grdl,1,1,2,0.0,0.6164478063583374,0.15969446301460266,9.183878898620605,2021-11-28 00:00:00,2021-11-29 00:00:00
renatormoreira,renatormoreira,1,1,2,0.0,0.29309800267219543,0.18813391029834747,11.007248878479004,2021-11-28 00:00:00,2021-11-29 00:00:00
selfmule,selfmule,1,1,2,0.0,0.0636817216873169,0.20960979163646698,4.27872371673584,2021-11-28 00:00:00,2021-11-29 00:00:00
sublimeapes,sublimeapes,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
fadilkizar,fadilkizar,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
tothelifeboats,jasonc5783,1,0,1,1.0,0.33586910367012024,0.16719700396060944,5.566916465759277,2021-11-28 00:00:00,2021-11-29 00:00:00
kido80437032,kido80437032,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
kriptunx20,kriptunx20,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
rabiu06925015,rabiu06925015,1,1,2,0.0,0.9951662421226501,0.3113982379436493,7.21636438369751,2021-11-28 00:00:00,2021-11-29 00:00:00
tv68573451,tv68573451,1,1,2,0.0,0.5898185968399048,0.12406524270772934,5.592073440551758,2021-11-28 00:00:00,2021-11-29 00:00:00
rocketupcrypto,utterlyrekt,0,1,1,-1.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
arntblindheim,arntblindheim,2,2,4,0.0,0.34452982246875763,0.17412631958723068,6.094887733459473,2021-11-28 00:00:00,2021-11-29 00:00:00
cambardak31,cambardak31,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
hernost,hernost,1,1,2,0.0,0.33943819999694824,0.13501225411891937,8.409928321838379,2021-11-28 00:00:00,2021-11-29 00:00:00
kahin_99_kahin,kahin_99_kahin,3,3,6,0.0,0.8849730491638184,0.2621373236179352,8.197179635365805,2021-11-28 00:00:00,2021-11-29 00:00:00
maxz_si,maxz_si,1,1,2,0.0,0.4609638750553131,0.07807223498821259,1.981294870376587,2021-11-28 00:00:00,2021-11-29 00:00:00
ntv,ntv,1,1,2,0.0,0.7085810303688049,0.15003366768360138,6.7181782722473145,2021-11-28 00:00:00,2021-11-29 00:00:00
smithyasar,smithyasar,1,1,2,0.0,0.9415934681892395,0.20424464344978333,4.459606647491455,2021-11-28 00:00:00,2021-11-29 00:00:00
balelucias,balelucias,1,1,2,0.0,0.9358406066894531,0.2578786611557007,8.092708587646484,2021-11-28 00:00:00,2021-11-29 00:00:00
ofsaytramazan,ofsaytramazan,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
sinan07795494,sinan07795494,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
tradingpadawan,tradingpadawan,1,1,2,0.0,0.9895965456962585,0.31108659505844116,5.372381210327148,2021-11-28 00:00:00,2021-11-29 00:00:00
tree_call,tree_call,1,1,2,0.0,0.54982590675354,0.07897404581308365,5.044060230255127,2021-11-28 00:00:00,2021-11-29 00:00:00
tylerban,tylerban,1,1,2,0.0,0.5914235711097717,0.13840252161026,7.385491371154785,2021-11-28 00:00:00,2021-11-29 00:00:00
fx1414com,fx1414com,1,1,2,0.0,0.8187102675437927,0.15490324795246124,9.568507194519043,2021-11-28 00:00:00,2021-11-29 00:00:00
jpfqic19csas38q,jpfqic19csas38q,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
omidoo9,omidoo9,1,1,2,0.0,0.9654273986816406,0.24542401731014252,6.552041053771973,2021-11-28 00:00:00,2021-11-29 00:00:00
ososezz23,ososezz23,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
stefanpumabaer,stefanpumabaer,1,1,2,0.0,0.0011845894623547792,0.2918912470340729,4.641162872314453,2021-11-28 00:00:00,2021-11-29 00:00:00
voice_naif,voice_naif,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
erhansemiz56,erhansemiz56,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
altfukyomama,felizbrokemas,3,2,5,0.2,0.19232668851812681,0.232361430923144,6.060797691345215,2021-11-28 00:00:00,2021-11-29 00:00:00
flyyfn2,fetra_btc,1,0,1,1.0,0.4302426874637604,0.10503361374139786,4.367903709411621,2021-11-28 00:00:00,2021-11-29 00:00:00
hodl_neomite,hodl_neomite,1,1,2,0.0,0.12318668514490128,0.19489642977714539,5.594220161437988,2021-11-28 00:00:00,2021-11-29 00:00:00
mamacita5826,mamacita5826,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
philib695365541,philib695365541,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
cryptocuck12,cryptocuck12,1,1,2,0.0,0.029407134279608727,0.2865298092365265,7.394078731536865,2021-11-28 00:00:00,2021-11-29 00:00:00
15socl,1kasssab,2,1,3,0.33,0.5074626803398132,0.014925372786819935,11.507938385009766,2021-11-28 00:00:00,2021-11-29 00:00:00
6ustuu,6ustuu,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
8888katie,8888katie,1,1,2,0.0,0.5213361382484436,0.1425033062696457,5.041153430938721,2021-11-28 00:00:00,2021-11-29 00:00:00
alanra__,alanra__,1,1,2,0.0,0.03014003485441208,0.2582588493824005,8.368681907653809,2021-11-28 00:00:00,2021-11-29 00:00:00
andacagl,andacagl,1,1,2,0.0,0.9452513456344604,0.28773218393325806,9.454360961914062,2021-11-28 00:00:00,2021-11-29 00:00:00
bkts0212,bkts0212,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
caqqao,caqqao,1,1,2,0.0,0.1241917535662651,0.26562878489494324,5.155489444732666,2021-11-28 00:00:00,2021-11-29 00:00:00
fernandoulpoor,hericpinho,1,0,1,1.0,0.036689091473817825,0.3423144221305847,9.724271774291992,2021-11-28 00:00:00,2021-11-29 00:00:00
ivanoats,ivanoats,1,1,2,0.0,0.8127574920654297,0.372215211391449,6.155529499053955,2021-11-28 00:00:00,2021-11-29 00:00:00
mateusmazzioni,mateusmazzioni,1,1,2,0.0,0.3135959208011627,0.3141991198062897,11.375920295715332,2021-11-28 00:00:00,2021-11-29 00:00:00
schulzzy,schulzzy,1,1,2,0.0,0.45330551266670227,0.09338895976543427,2.8626012802124023,2021-11-28 00:00:00,2021-11-29 00:00:00
emre93917515,emre93917515,1,1,2,0.0,0.005268337670713663,0.2704351246356964,7.718838691711426,2021-11-28 00:00:00,2021-11-29 00:00:00
alanra__,giannerys21,0,1,1,-1.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
hayashi_kodai,hayashi_kodai,1,1,2,0.0,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
